Episode,Who said it:,Who was it said to:,Text:
9,Silco,,You know what bore us through those times?
9,Silco,,Loyalty.
9,Silco,,Brothers and sisters back-to-back against whatever the world threw at us.
9,Silco,,"Now I'm forced to share the air with parasites like you,"
9,Silco,,who leach off their legacies.
9,Finn,Silco,"Today's the day you die, Silco."
9,Silco,Finn,That's a risk I've known all my life.
9,Silco,Finn,But I still believe in loyalty.
9,Silco,Renni,I would have had your son killed for this.
9,Silco,Renni,Though I suppose we're ahead on that account.
9,Silco,Renni,Get out.
9,Silco,Sevika,Were you tempted?
9,Sevika,Silco,Not for a worm like him.
9,Sevika,Silco,But he won't be the last.
9,Silco,,Hmm.
9,Silco,Jayce,Perfect place for an ambush.
9,Silco,Jayce,And you without your hammer.
9,Jayce,Silco,I was reminded recently of what brought us together in the first place.
9,Jayce,Silco,The threats beyond our walls.
9,Silco,Jayce,This city has a short memory.
9,Jayce,Silco,Progress.
9,Jayce,Silco,Far be it from me to stand in the way.
9,Jayce,Silco,"Free trade routes, blanket amnesty,
unrestricted access to the Hexgates, sovereignty."
9,Jayce,Silco,Do you really think you're in a position to demand all this?
9,Silco,Jayce,"I give you credit for your stunt, boy."
9,Silco,Jayce,Didn't think you had the stomach.
9,Silco,Jayce,"But the big display followed by a request for parley,"
9,Silco,Jayce,you're tipping your hand.
9,Silco,Jayce,You're afraid.
9,Jayce,Silco,I am afraid.
9,Jayce,Silco,"Today, I got a glimpse of what war between us might look like."
9,Jayce,Silco,Your people wouldn't stand a chance.
9,Jayce,Silco,The Council couldn't care less.
9,Jayce,Silco,I'm trying to save you from annihilation.
9,Silco,Jayce,"Well, well."
9,Silco,Jayce,"Not the fresh-faced Academy pledge, are you?"
9,Silco,Jayce,"You want peace, this is the price."
9,Jayce,Silco,You'll discontinue the production of Shimmer?
9,Silco,Jayce,Half there already.
9,Jayce,Silco,Return the Gemstone.
9,Jayce,Silco,And I need Jinx.
9,Jayce,Silco,She has to pay for what she's done.
9,Silco,Jayce,They weren't her crimes. She was working for me.
9,Jayce,Silco,"Believe me, if I had it my way, it'd be you rotting in Stillwater,"
9,Jayce,Silco,but we can't make a deal with a snake and cut off its head.
9,Jayce,Silco,We both have our shitty parts to play.
9,Jayce,Silco,Get me Jinx. And I'll give you your nation of Zaun.
9,Heimerdinger,,Astonishing.
9,Heimerdinger,Ekko,You say all this came about in your own brief lifespan?
9,Heimerdinger,Ekko,How were you able to accomplish so much so quickly?
9,Ekko,Heimerdinger,You'd be surprised what you can pull off when your life depends on it.
9,Heimerdinger,Ekko,"Uh, why this form?"
9,Heimerdinger,Ekko,"Surely, there are more efficient and safer methods of transportation."
9,,,Firelights!
9,,,Huh?
9,,,Hmm?
9,Heimerdinger,Ekko,Oh.
9,Ekko,Heimerdinger,"It's not enough to give people what they need to survive,"
9,Ekko,Heimerdinger,you have to give them what they need to live.
9,Silco,,A thousand times I've imagined this moment.
9,Silco,,Never like this.
9,Silco,,All we ever wanted.
9,Silco,,The boy didn't even haggle.
9,Silco,,And what do I lose but problems?
9,Silco,,"Oh, it all makes sense now, brother."
9,Silco,,Is there anything so undoing as a daughter?
9,,,Damn it.
9,,,Piss off.
9,Sevika,,Everyone out.
9,Vander,Vi,"Well, your guard needs working."
9,Vander,Vi,"I wish I could say it gets easier, kiddo."
9,Vander,Vi,But I'd be lying.
9,Vander,Vi,What I can say is...
9,Vander,Vi,She still needs you.
9,Vander,Vi,They all do.
9,Vander,Vi,So what do you say?
9,Vander,Vi,That's my girl.
9,Vi,,Silco.
9,Jinx,Vi,"Bravo, sis."
9,Jayce,,My recent unsanctioned activities
9,Jayce,,in the underground have shown me two things.
9,Jayce,,I'm not fit to govern the people who live there.
9,Jayce,,And neither are you.
9,Jayce,,"Our opportunity to demonstrate our compassion,"
9,Jayce,,"our dedication,"
9,Jayce,,our solidarity has passed.
9,Jayce,,They're right not to trust us.
9,Mrs. Kiramann,,"You're walking a fine line, Jayce."
9,Jayce,,"With respect, I don't give a shit what any of you think of me anymore."
9,Jayce,Mel,Except you.
9,Jayce,Mel,You were right.
9,Jayce,Mel,You were always right.
9,Jayce,,"My days here are numbered, but I've come with Viktor,"
9,Jayce,,"my partner and a Zaunite, with one final proposal."
9,Viktor,,Jayce has brokered a peace with Silco.
9,Viktor,,In exchange for the undercity's independence.
9,Mrs. Kiramann,,What? Nonsense! We have procedures...
9,Jinx,,Really thought I buried this place.
9,Jinx,,But I should have known better.
9,Vi,Jinx,Powder?
9,Jinx,,Nothing ever stays dead.
9,Vi,Jinx,Are we alone?
9,Jinx,Vi,For now.
9,Jinx,Vi,Maybe forever.
9,Jinx,Vi,Wanna know a secret?
9,Jinx,Vi,"Silco thinks he made Jinx,"
9,Jinx,Vi,with all his rants and his hard-won lessons.
9,Jinx,Vi,"Excise your doubts, Jinx."
9,Jinx,Vi,"Be what they fear, Jinx."
9,Jinx,Vi,Like everything was the same as when Vander left him.
9,Jinx,Vi,But he didn't make Jinx.
9,Jinx,Vi,You did.
9,Vi,Jinx,"I'm sorry, Powder."
9,Vi,Jinx,I never meant to leave you.
9,Jinx,Vi,You never left.
9,Jinx,Vi,I always heard you.
9,Jinx,Vi,"Shadows in the streets, prickles on the back of my neck."
9,Jinx,Vi,Your voice.
9,Jinx,Vi,Pushing me.
9,Jinx,Vi,Picking me up when all the colors were black.
9,Jinx,Vi,You're the reason I'm still alive.
9,Vi,Jinx,I spent so many nights in that shitty prison.
9,Vi,Jinx,"On the freezing floor, hungry, bloody, counting the hours."
9,Vi,Jinx,The only thing...
9,Vi,Jinx,The only thing that kept me going was the thought of getting back to you.
9,Jinx,Vi,Are we still sisters?
9,Vi,Jinx,Nothing is ever going to change that.
9,Jinx,Vi,I always knew you'd come back.
9,Vi,Jinx,What's going on?
9,Silco,,No.
9,Jinx,Vi,He took everything from us.
9,Jinx,Vi,"Right here, he stabbed Vander in the back."
9,Jinx,Vi,Just like he planned to do with me.
9,Jinx,Silco,Liar.
9,Jinx,,Mm. We're missing someone.
9,Vi,,Huh?
9,Jinx,Vi,I paid your girlfriend a visit this morning.
9,Vi,Jinx,What did you do?
9,Jinx,Vi,I made her a snack.
9,Vi,Jinx,Huh?
9,Vi,Jinx,No!
9,Jinx,Vi,Sheesh.
9,Jinx,Vi,I'm not that crazy.
9,Vi,Jinx,Powder! Leave her out of this.
9,Jinx,,Now...
9,Jinx,Vi,Where should I sit?
9,Jinx,Vi,"That's your choice, really."
9,Jinx,Vi,Make her go away. Please.
9,Jinx,Vi,Send her on her way and...
9,Jinx,Vi,And you can have Powder back.
9,Caitlyn,,Mm.
9,Vi,Jinx,I can't.
9,Jinx,,Ah.
9,Vi,Jinx,"No! Powder, listen."
9,Vi,Jinx,We... we can just go.
9,Vi,Jinx,We'll leave and never come back.
9,Jinx,Vi,Where would we go?
9,Jinx,Jinx,"No, no, no. She's not saying that."
9,Vi,Jinx,"It's true, we'll put this behind us."
9,Vi,Jinx,"You'll never have to see him again, Powder."
9,Jinx,Silco,What do you have to say about that?
9,Silco,Vi,Her name is Jinx!
9,Silco,Jinx,She's lying.
9,Silco,Jinx,You'll be with her a day before she realizes
9,Silco,Jinx,you aren't that girl anymore and turns her back on you.
9,Jinx,,Mm-hmm.
9,Jinx,Vi,You aren't lying?
9,Jinx,Vi,You wouldn't lie to me. Not again.
9,Vi,Jinx,I'm not lying.
9,Vi,Jinx,I'm on your side. I promise.
9,Jinx,Jinx,Shut up! We're talking!
9,Silco,Jinx,The topsiders offered me everything.
9,Silco,Jinx,"Independence, a seat at the table."
9,Silco,Jinx,All in return for you.
9,Silco,Jinx,They can all burn.
9,Silco,Jinx,"Everyone betrays us, Jinx. Vander. Her."
9,Silco,Jinx,They will never understand.
9,Silco,Jinx,It's only us.
9,Silco,Jinx,You're my daughter.
9,Silco,Jinx,I'll never forsake you.
9,Caitlyn,Jinx,Drop the gun!
9,Vi,Jinx,No. Please.
9,Vi,Jinx,No! Stop!
9,Caitlyn,Jinx,Drop the gun.
9,Vi,Caitlyn,Wait! She's my sister.
9,Caitlyn,Vi,"Vi, she's too far gone."
9,Vi,Caitlyn,"No, no, no."
9,Vi,Caitlyn,Look out!
9,Silco,Jinx,"You see, now finish it."
9,Vi,Jinx,"Damn it! Powder, wake up!"
9,Vi,Jinx,Remember who you are! I know you remember!
9,Vi,Jinx,Picture Mylo! Claggor!
9,Jinx,Vi,Stop.
9,Vi,Jinx,Vander!
9,Silco,Jinx,Shut up! Don't listen to her!
9,Vi,Jinx,Dad!
9,Vi,Jinx,Mom!
9,Vi,Jinx,Me!
9,Jinx,,No!
9,Jinx,Silco,No...
9,Jinx,Silco,"Oh. Oh, no, no, no."
9,Jinx,Silco,I'm sorry...
9,Jinx,Silco,I'm sorry. I'm sorry. I'm sorry.
9,Silco,Jinx,I never would have given you to them.
9,Silco,Jinx,Not for anything.
9,Silco,Jinx,Don't cry.
9,Silco,Jinx,You're perfect.
9,Vi,Jinx,Powder?
9,Vi,Jinx,It's okay.
9,Vi,Jinx,We'll be okay.
9,Jinx,Vi,I thought maybe you could love me like you used to.
9,Jinx,Vi,Even though I'm... different.
9,Jinx,Vi,But you changed too.
9,Jinx,Vi,So...
9,Jinx,Vi,Here's to the new us.
9,Silco,,We'll show them. We'll show them all.
9,Mel,,I support Councilor Talis' proposal for peace.
